id,industry,is_local,visibility_score,visibility_tier,model_count,chatgpt_mentioned,perplexity_mentioned,gemini_mentioned,claude_mentioned,google_aio_mentioned,recommendation_count,blocks_ai_crawlers,robots_score,has_schema_markup,schema_is_ssr,schema_score,citability_score,has_faq_content,has_comparison_content,sitemap_exists,total_indexed_pages,blog_post_count,google_review_count,google_review_rating,has_llms_txt,has_llms_full_txt
BIZ_0841,saas_crm,false,46,moderate,3,true,false,true,true,false,18,false,100,false,false,0,61,false,false,true,279,106,3000,4.4,,
BIZ_0842,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,60,false,false,true,0,,300,4.7,,
BIZ_0843,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,51,true,false,true,517,1,100,4.5,,
BIZ_0844,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,60,false,false,true,1257,710,1000,4.6,,
BIZ_0845,saas_crm,false,23,moderate,2,false,true,false,true,false,2,false,100,true,true,100,66,false,true,true,2033,290,4000,4.5,,
BIZ_0846,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,48,false,false,true,2522,782,800,4.5,,
BIZ_0847,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,50,false,false,true,1795,1095,1000,4.6,,
BIZ_0848,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,51,false,false,false,0,0,200,4.2,,
BIZ_0849,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,39,false,false,false,0,0,500,4.5,,
BIZ_0850,saas_crm,false,34,moderate,3,false,true,true,false,true,5,false,100,false,false,0,58,false,false,true,1179,568,900,4.8,,
BIZ_0851,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,33,false,false,false,0,0,200,4.5,,
BIZ_0852,saas_crm,false,18,low,3,true,false,true,true,false,1,false,100,true,true,100,63,true,false,false,0,0,50000,4.5,,
BIZ_0853,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,54,false,false,true,558,453,400,4.5,,
BIZ_0854,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,65,true,true,true,1232,1011,600,4.4,,
BIZ_0855,saas_crm,false,43,moderate,4,true,true,true,true,false,15,false,100,false,false,0,61,false,false,false,0,0,10000,4.4,,
BIZ_0856,saas_crm,false,58,high,4,true,true,false,true,true,34,false,100,true,true,100,55,true,false,true,277,0,15000,4.6,,
BIZ_0857,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,33,false,false,false,0,0,400,4.4,,
BIZ_0858,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,64,false,true,false,0,0,800,4.6,,
BIZ_0859,saas_crm,false,34,moderate,2,true,false,false,true,false,2,false,100,true,true,100,54,true,true,true,305,0,1500,4.5,,
BIZ_0860,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,54,true,true,true,305,0,1200,4.4,,
BIZ_0861,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,31,false,false,true,3050,748,700,4.5,,
BIZ_0862,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,36,false,false,false,0,0,8000,4.3,,
BIZ_0863,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,57,false,true,true,1470,34,1200,4.4,,
BIZ_0864,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,51,false,true,true,1137,1029,2000,4.4,,
BIZ_0865,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,45,false,false,true,192,156,300,4.3,,
BIZ_0866,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,,,,false,0,0,200,4.3,,
BIZ_0867,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,33,false,false,true,583,261,100,4.4,,
BIZ_0868,saas_crm,false,85,dominant,5,true,true,true,true,true,78,false,100,true,true,100,43,false,false,false,0,0,18000,4.5,,
BIZ_0869,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,53,false,false,true,400,202,400,4.6,,
BIZ_0870,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,34,false,false,true,93,0,800,4.5,,
BIZ_0871,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,49,false,false,true,743,413,400,4.5,,
BIZ_0872,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,44,false,false,false,0,0,400,4.5,,
BIZ_0873,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,64,false,false,false,0,0,900,4.6,,
BIZ_0874,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,,,,false,0,0,500,4.6,,
BIZ_0875,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,53,false,true,true,147,0,300,4.6,,
BIZ_0876,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,57,true,true,false,0,0,5000,4.4,,
BIZ_0877,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,53,true,false,true,1356,1176,300,4.4,,
BIZ_0878,saas_crm,false,45,moderate,3,true,true,false,true,false,5,false,100,true,true,100,55,true,true,false,0,0,25000,4.4,,
BIZ_0879,saas_crm,false,43,moderate,1,false,false,false,true,false,1,false,100,true,true,100,46,true,false,false,0,0,500,4.3,,
BIZ_0880,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,57,false,false,false,0,0,1500,4.5,,
BIZ_0881,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,56,true,true,false,0,0,1200,4.7,,
BIZ_0882,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,54,false,false,false,0,0,400,4.5,,
BIZ_0883,saas_crm,false,6,low,1,false,false,false,false,true,0,false,100,true,true,100,61,true,true,false,0,0,500,4.6,,
BIZ_0884,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,73,false,true,false,0,0,200,4.6,,
BIZ_0885,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,56,false,false,true,8,0,100,4.7,,
BIZ_0886,saas_crm,false,31,moderate,1,false,true,false,false,false,1,false,100,true,true,100,61,false,false,true,2672,2672,5000,4.3,,
BIZ_0887,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,45,false,false,false,0,0,900,4.2,,
BIZ_0888,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,,,,false,0,0,600,4.4,,
BIZ_0889,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,54,false,false,true,1055,216,150,4.4,,
BIZ_0890,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,56,true,false,false,0,0,600,4.5,,
BIZ_0891,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,40,false,false,true,170,0,200,4.4,,
BIZ_0892,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,43,false,false,false,0,0,300,4.3,,
BIZ_0893,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,64,false,true,true,529,3,400,4.6,,
BIZ_0894,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,42,false,false,false,0,0,150,4.5,,
BIZ_0895,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,69,false,true,false,0,0,2500,4.4,,
BIZ_0896,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,44,false,false,true,127,1,200,4.4,,
BIZ_0897,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,38,false,false,true,920,0,600,4.7,,
BIZ_0898,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,57,false,false,false,0,0,400,4.2,,
BIZ_0899,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,60,false,true,false,0,0,300,4.3,,
BIZ_0900,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,3,false,false,false,0,0,100,4.3,,
BIZ_0901,saas_crm,false,13,low,1,false,true,false,false,false,1,false,100,true,false,10,48,false,false,false,0,0,6000,4.3,,
BIZ_0902,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,65,false,true,true,571,155,200,4.4,,
BIZ_0903,saas_crm,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,56,false,false,false,0,0,100,4.5,,
BIZ_0904,saas_crm,false,87,dominant,5,true,true,true,true,true,78,false,100,true,true,100,59,true,false,true,3579,336,22000,4.4,,
BIZ_0905,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,18,false,false,true,975,832,2000,4.7,,
BIZ_0906,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,48,true,true,false,0,0,600,4.5,,
BIZ_0907,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,53,false,false,true,741,438,800,4.5,,
BIZ_0908,saas_project_management,false,7,low,1,false,true,false,false,false,0,false,100,true,false,10,,,,false,0,0,1800,4.4,,
BIZ_0909,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,34,false,false,false,0,0,150,4.2,,
BIZ_0910,saas_project_management,false,33,moderate,3,false,true,false,true,true,3,false,100,true,true,100,49,false,true,false,0,0,14000,4.6,,
BIZ_0911,saas_project_management,false,91,dominant,5,true,true,true,true,true,83,false,100,false,false,0,54,false,false,false,0,0,30000,4.5,,
BIZ_0912,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,58,false,false,true,0,,600,4.5,,
BIZ_0913,saas_project_management,false,51,high,4,true,true,true,true,false,26,false,100,true,true,100,41,false,true,true,199,0,9000,4.2,,
BIZ_0914,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,57,false,true,true,1788,1092,400,4.4,,
BIZ_0915,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,46,true,false,false,0,0,4000,4.2,,
BIZ_0916,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,58,false,false,true,329,0,250,4.1,,
BIZ_0917,saas_project_management,false,39,moderate,1,false,true,false,false,false,1,false,100,true,true,100,54,false,true,true,41,0,500,4.4,,
BIZ_0918,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,45,false,true,false,0,0,400,4.1,,
BIZ_0919,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,,,,false,0,0,700,4.2,,
BIZ_0920,saas_project_management,false,83,dominant,5,true,true,true,true,true,73,false,100,false,false,0,55,true,true,false,0,0,8000,4.6,,
BIZ_0921,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,44,false,false,true,1069623,0,1000,4.7,,
BIZ_0922,saas_project_management,false,18,low,3,true,true,true,false,false,0,false,100,false,false,0,47,false,false,false,0,0,10000,4.4,,
BIZ_0923,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,46,true,false,false,0,0,2000,4.6,,
BIZ_0924,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,51,true,false,false,0,0,100,4.2,,
BIZ_0925,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,48,false,false,false,0,0,1500,4.5,,
BIZ_0926,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,52,false,false,false,0,0,4000,4.4,,
BIZ_0927,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,43,true,false,false,0,0,500,4.4,,
BIZ_0928,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,59,false,false,true,17965,8460,1500,4.4,,
BIZ_0929,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,55,false,false,true,5920,1106,600,4.5,,
BIZ_0930,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,50,true,true,true,354,318,200,4.1,,
BIZ_0931,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,31,false,false,false,0,0,500,4.2,,
BIZ_0932,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,24,false,false,true,283,78,500,4.6,,
BIZ_0933,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,44,false,false,false,0,0,3000,4.6,,
BIZ_0934,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,56,false,false,true,513,290,1500,4.7,,
BIZ_0935,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,38,false,true,true,2682,0,2000,4.4,,
BIZ_0936,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,63,false,true,false,0,0,300,4.3,,
BIZ_0937,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,61,false,true,false,0,0,400,4.4,,
BIZ_0938,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,54,false,false,false,0,0,800,4.2,,
BIZ_0939,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,66,true,false,true,138,24,300,4.6,,
BIZ_0940,saas_project_management,false,30,moderate,1,false,true,false,false,false,4,false,100,true,true,100,42,false,false,true,1878,1694,1500,4.4,,
BIZ_0941,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,52,false,false,true,1645,811,5000,4.5,,
BIZ_0942,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,70,true,true,true,4536,55,400,4.5,,
BIZ_0943,saas_project_management,false,86,dominant,5,true,true,true,true,true,78,false,100,true,true,100,51,false,false,false,0,0,20000,4.4,,
BIZ_0944,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,34,false,true,false,0,0,800,4.3,,
BIZ_0945,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,59,false,false,true,1583,301,400,4.5,,
BIZ_0946,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,41,false,false,true,1378,288,500,4.5,,
BIZ_0947,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,33,false,false,false,0,0,900,4.4,,
BIZ_0948,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,59,false,false,false,0,0,300,4.4,,
BIZ_0949,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,56,false,false,true,389,6,200,4.1,,
BIZ_0950,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,,,,false,0,0,800,4.3,,
BIZ_0951,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,false,10,43,false,false,false,0,0,5000,4.6,,
BIZ_0952,saas_project_management,false,6,low,1,false,true,false,false,false,0,false,100,true,true,100,28,false,false,false,0,0,1000,4.4,,
BIZ_0953,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,49,false,false,true,674,284,1200,4.5,,
BIZ_0954,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,36,false,false,false,0,0,500,4.5,,
BIZ_0955,saas_project_management,false,57,high,5,true,true,true,true,true,30,false,100,false,false,0,,,,false,0,0,12000,4.4,,
BIZ_0956,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,31,false,false,true,477,314,3000,4.5,,
BIZ_0957,saas_project_management,false,6,low,1,false,true,false,false,false,0,false,100,true,true,100,51,true,true,false,0,0,8000,4.6,,
BIZ_0958,saas_project_management,false,85,dominant,5,true,true,true,true,true,74,false,100,true,true,100,44,false,false,false,0,0,15000,4.7,,
BIZ_0959,saas_project_management,false,84,dominant,5,true,true,true,true,true,72,false,100,true,true,100,44,false,false,false,0,0,15000,4.7,,
BIZ_0960,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,50,false,false,true,236,157,200,4.1,,
BIZ_0961,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,,,,false,0,0,7000,4.3,,
BIZ_0962,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,38,false,false,false,0,0,700,4.6,,
BIZ_0963,saas_project_management,false,52,high,4,true,false,true,true,true,24,false,100,false,false,0,45,false,false,false,0,0,25000,4.7,,
BIZ_0964,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,46,false,false,false,0,0,300,4.3,,
BIZ_0965,saas_project_management,false,39,moderate,1,false,false,true,false,false,1,false,100,true,true,100,,,,false,0,0,2000,4.2,,
BIZ_0966,saas_project_management,false,26,moderate,2,false,true,false,false,true,4,false,100,true,true,100,53,false,false,true,500,400,1200,4.7,,
BIZ_0967,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,46,false,false,true,1077,517,250,4.3,,
BIZ_0968,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,58,true,false,false,0,0,12000,4.5,,
BIZ_0969,saas_project_management,false,39,moderate,1,false,false,false,false,true,1,false,100,true,true,100,38,false,false,true,585,0,300,4.3,,
BIZ_0970,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,54,false,false,true,1156,483,400,4.4,,
BIZ_0971,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,49,false,true,true,2627,1231,450,4.3,,
BIZ_0972,saas_project_management,false,35,moderate,1,false,true,false,false,false,1,false,100,true,true,100,60,false,true,true,910,276,1200,4.2,,
BIZ_0973,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,45,false,false,false,0,0,2500,4.3,,
BIZ_0974,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,false,10,61,true,false,false,0,0,10000,4.5,,
BIZ_0975,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,57,false,true,true,457,0,1000,4.1,,
BIZ_0976,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,48,false,true,true,3196,1629,1500,4.5,,
BIZ_0977,saas_project_management,false,6,low,1,false,false,false,false,true,0,false,100,true,true,100,57,false,true,true,136,0,1000,4.6,,
BIZ_0978,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,56,false,false,false,0,0,400,4.2,,
BIZ_0979,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,43,true,false,false,0,0,1100,4.2,,
BIZ_0980,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,35,false,false,true,807,310,400,4.3,,
BIZ_0981,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,8,false,false,false,0,0,600,4.2,,
BIZ_0982,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,46,false,true,true,37,0,800,4.7,,
BIZ_0983,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,55,false,false,false,0,0,300,4.3,,
BIZ_0984,saas_project_management,false,6,low,1,false,true,false,false,false,0,false,100,false,false,0,26,false,true,false,0,0,300,4.1,,
BIZ_0985,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,44,true,false,false,0,0,200,4.4,,
BIZ_0986,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,53,false,false,true,1137,558,500,4.7,,
BIZ_0987,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,59,true,true,true,514,420,2000,4.5,,
BIZ_0988,saas_project_management,false,62,high,5,true,true,true,true,true,39,false,100,true,true,100,56,true,true,false,0,0,6000,4.5,,
BIZ_0989,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,41,false,false,false,0,0,150,4.3,,
BIZ_0990,saas_project_management,false,33,moderate,3,true,false,true,true,false,3,false,100,true,true,100,66,true,true,true,1214,570,4000,4.6,,
BIZ_0991,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,56,false,false,true,188,16,350,4.3,,
BIZ_0992,saas_project_management,false,38,moderate,1,false,false,false,true,false,6,false,100,false,false,0,50,true,false,false,0,0,15000,4.6,,
BIZ_0993,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,false,false,0,,,,false,0,0,200,4.4,,
BIZ_0994,saas_project_management,false,81,dominant,5,true,true,true,true,true,68,false,100,false,false,0,11,false,false,false,0,0,25000,4.5,,
BIZ_0995,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,60,true,true,false,0,0,250,4.4,,
BIZ_0996,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,43,false,false,true,108,0,200,4.2,,
BIZ_0997,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,33,false,false,false,0,0,,,,
BIZ_0998,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,64,true,false,false,0,0,300,4.3,,
BIZ_0999,saas_project_management,false,0,invisible,0,false,false,false,false,false,0,false,100,true,true,100,48,false,false,true,649,615,3000,4.6,,
BIZ_1000,saas_project_management,false,7,low,1,false,true,false,false,false,0,false,100,true,false,10,,,,false,0,0,1800,4.4,,
